Record HMY,Amendment HMY,Tenant HMY,Tenant Code,Property HMY,Property Code,Unit HMY,Unit Name,dtLeaseFrom,dtLeaseTo,hOption,hProposal,bInActive,dtInactive,hAmendmentInactive,dtMovein,dtMoveout,sNotes,dSqft,hMasterUnit,bActive,hCondoContract,iPersonType,hcommmoveoutreason,hForeignDb,sExtReference,hCopyFrom,IsPastPrimaryOwner,hCommMLAOverride,tRowVersion,dtClose,dTaxEstimate
4522,4145,4236,"t0000536",1668,"xnj7550 ",2987,7550    ,"2021-04-01 00:00:00","2026-04-01 00:00:00",,,,,,"2021-04-01 00:00:00",,,22000,0,0,,,,,,,,0,"AAAAAADBFWk=",,
4526,4150,4246,"t0000538",921,"tnwl1002",93,400     ,"2021-08-25 00:00:00","2022-06-22 00:00:00",,,,,115808,"2021-08-25 00:00:00","2022-06-22 00:00:00",,25200,0,0,,,,,,,,0,"AAAAAAGrVBw=",,
4527,4151,4249,"t0000539",1653,"xtxritti",2981,8       ,"2018-04-01 00:00:00","2025-10-30 00:00:00",,,,,,"2018-04-01 00:00:00",,,17280,0,0,,,,,,,,0,"AAAAAAA1f2g=",,
4530,4152,4270,"t0000540",1680,"xil900b ",2991,"A       ","2019-01-01 00:00:00","2026-05-31 00:00:00",,,,,,"2019-01-01 00:00:00",,,30307,0,0,,,,,,,,0,"AAAAAAB3FYg=",,
4531,4153,4271,"t0000541",1680,"xil900b ",2992,"B       ","2020-10-01 00:00:00","2025-12-31 00:00:00",,,,,,"2020-10-01 00:00:00",,,13231,0,0,,,,,,,,0,"AAAAAABu1Us=",,
4532,4154,4272,"t0000542",1679,"xga9330 ",2993,9330    ,"2021-08-23 00:00:00","2023-08-31 00:00:00",,,,,40985,"2021-08-23 00:00:00","2023-08-31 00:00:00",,22500,0,0,,,,,,,,0,"AAAAAADGE+c=",,
4536,4159,4282,"t0000543",1598,"xtxglen ",2735,3113    ,"2021-10-01 00:00:00","2026-09-30 00:00:00",,,,,,"2021-10-01 00:00:00",,,115200,0,0,,,,,,,,0,"AAAAAAB11xc=",,
4537,4160,1169,"t0000383",913,"gacre100",429,110     ,"2022-01-01 00:00:00","2025-10-31 00:00:00",,,,,,"2022-01-01 00:00:00",,,2099,0,0,,,,,,,,0,"AAAAAAB5aq0=",,
4538,4161,1168,"t0000382",913,"gacre100",426,1000    ,"2022-01-01 00:00:00","2025-10-31 00:00:00",,,,,,"2022-01-01 00:00:00",,,18761,0,0,,,,,,,,0,"AAAAAAB5an4=",,
4539,4161,1168,"t0000382",913,"gacre100",427,1100    ,"2022-01-01 00:00:00","2025-10-31 00:00:00",,,,,,"2022-01-01 00:00:00",,,24353,0,0,,,,,,,,0,"AAAAAAB5an8=",,
4540,4162,741,"t0000225",1099,"gamoo022",180,3150    ,"2021-04-01 00:00:00","2022-03-31 00:00:00",,,,,115842,"2021-04-01 00:00:00","2022-03-31 00:00:00",,40000,0,0,,,,,,,,0,"AAAAAAGrNxc=",,
4541,4163,686,"t0000173",989,"gagra015",172,1845    ,"2022-01-01 00:00:00","2022-06-22 00:00:00",,,,,115847,"2022-01-01 00:00:00","2022-06-22 00:00:00",,21352,0,0,,,,,,,,0,"AAAAAAGrNHg=",,
4542,4164,3865,"t0000498",1383,"xohmost ",506,"D       ","2021-10-01 00:00:00","2022-02-28 00:00:00",,,,,7020,"2021-10-01 00:00:00","2022-02-28 00:00:00",,114027,0,0,,,,,,,,0,"AAAAAACdY3E=",,
4544,4165,4293,"t0000544",1673,"xnj900k ",2996,900     ,"2011-11-01 00:00:00","2021-10-31 00:00:00",,,,,4188,"2011-11-01 00:00:00","2021-10-31 00:00:00",,44055,0,0,,,,,,,,0,"AAAAAACvbGU=",,
4546,4167,4299,"t0000547",1677,"xnj313c ",2995,313     ,"2021-09-09 00:00:00","2026-09-30 00:00:00",,,,,,"2021-09-09 00:00:00",,,67000,0,0,,,,,,,,0,"AAAAAAB5aik=",,
4547,4169,4301,"t0000549",1678,"xnj52col",2994,52      ,"2021-05-01 00:00:00","2026-04-30 00:00:00",,,,,,"2021-05-01 00:00:00",,,62000,0,0,,,,,,,,0,"AAAAAADesjM=",,
4549,4171,4305,"t0000553",1682,"xnj845l ",2998,845     ,"2020-12-01 00:00:00","2025-11-30 00:00:00",,,,,,"2020-12-01 00:00:00",,,16800,0,0,,,,,,,,0,"AAAAAABlAa8=",,
4551,4168,4300,"t0000548",1675,"xnj440be",2999,"A-1     ","2021-05-01 00:00:00","2024-04-30 00:00:00",,,,,70186,"2021-05-01 00:00:00","2024-04-30 00:00:00",,1777,0,0,,,,,,,,0,"AAAAAADspfA=",,
4553,4172,4307,"t0000554",1675,"xnj440be",3000,"A-7     ","2020-09-07 00:00:00","2021-10-07 00:00:00",,,,,4507,"2020-09-07 00:00:00","2021-10-07 00:00:00",,1232,0,0,,,,,,,,0,"AAAAAAAaMoA=",,
4554,4173,4308,"t0000555",1675,"xnj440be",3001,"A-4     ","2021-04-21 00:00:00","2021-04-20 00:00:00",,,,,6651,"2015-12-01 00:00:00","2021-12-31 00:00:00",,999,0,0,,,0,,,,,0,"AAAAAAB0Mss=",,
4555,4174,4310,"t0000556",1675,"xnj440be",3002,"A-5     ","2019-12-01 00:00:00","2026-11-30 00:00:00",,,,,,"2015-12-01 00:00:00",,,525,0,0,,,,,,,,0,"AAAAAAAYZ2A=",,
4556,4175,4312,"t0000557",1675,"xnj440be",3003,"A-6     ","2021-02-01 00:00:00","2021-12-31 00:00:00",,,,,6175,"2015-12-01 00:00:00","2021-12-31 00:00:00",,343,0,0,,,,,,,,0,"AAAAAAAgoSs=",,
4557,4176,4313,"t0000558",1675,"xnj440be",3004,"A-2     ","2020-08-01 00:00:00","2023-07-31 00:00:00",,,,,47208,"2020-08-01 00:00:00","2023-07-31 00:00:00",,2262,0,0,,,,,,,,0,"AAAAAACmwt8=",,
4558,4177,4316,"t0000560",1676,"xnj420be",3007,"A       ","2017-02-01 00:00:00","2025-04-30 00:00:00",,,,,,"2017-02-01 00:00:00",,,2122,0,0,,,,,,,,0,"AAAAAAGQVjk=",,
4559,4177,4316,"t0000560",1676,"xnj420be",3005,"A2-BF   ","2017-02-01 00:00:00","2025-04-30 00:00:00",,,,,,"2017-02-01 00:00:00",,,5985,0,0,,,,,,,,0,"AAAAAAGQVjo=",,
4560,4177,4316,"t0000560",1676,"xnj420be",3013,"B       ","2017-02-01 00:00:00","2025-04-30 00:00:00",,,,,,"2017-02-01 00:00:00",,,3100,0,0,,,,,,,,0,"AAAAAAGQVjs=",,
4561,4177,4316,"t0000560",1676,"xnj420be",3006,"C-J     ","2017-02-01 00:00:00","2025-04-30 00:00:00",,,,,,"2017-02-01 00:00:00",,,40000,0,0,,,,,,,,0,"AAAAAAGQVjw=",,
4567,4178,4317,"t0000561",1675,"xnj440be",3008,"BB      ","2017-02-01 00:00:00","2025-04-30 00:00:00",,,,,,"2017-02-01 00:00:00",,,2400,0,0,,,,,,,,0,"AAAAAADIZWs=",,
4568,4178,4317,"t0000561",1675,"xnj440be",3011,"BF      ","2017-02-01 00:00:00","2025-04-30 00:00:00",,,,,,"2017-02-01 00:00:00",,,2600,0,0,,,,,,,,0,"AAAAAADIZWw=",,
4569,4178,4317,"t0000561",1675,"xnj440be",3009,"C-E     ","2017-02-01 00:00:00","2025-04-30 00:00:00",,,,,,"2017-02-01 00:00:00",,,15000,0,0,,,,,,,,0,"AAAAAADIZW0=",,
4570,4178,4317,"t0000561",1675,"xnj440be",3010,"F       ","2017-02-01 00:00:00","2025-04-30 00:00:00",,,,,,"2017-02-01 00:00:00",,,5000,0,0,,,,,,,,0,"AAAAAADIZW4=",,
4571,4178,4317,"t0000561",1675,"xnj440be",3012,"G-H     ","2017-02-01 00:00:00","2025-04-30 00:00:00",,,,,,"2017-02-01 00:00:00",,,10000,0,0,,,,,,,,0,"AAAAAADIZW8=",,
4575,4184,4326,"t0000563",913,"gacre100",446,650     ,"2021-11-01 00:00:00","2023-02-28 00:00:00",,,,,34283,"2021-10-01 00:00:00","2023-02-28 00:00:00",,2373,0,0,,,,,,,,0,"AAAAAAB54pA=",,
4576,4185,4327,"t0000564",890,"tx4se001",242,6838    ,"2021-10-01 00:00:00","2022-06-22 00:00:00",,,,,115681,"2021-10-01 00:00:00","2022-06-22 00:00:00",,16899,0,0,,,,,,,,0,"AAAAAAGrW0k=",,
4577,4187,770,"t0000252",917,"gaga1104",213,912     ,"2020-06-01 00:00:00","2022-09-22 00:00:00",,,,,115946,"2020-06-01 00:00:00","2022-09-22 00:00:00",,12000,0,0,,,,,,,,0,"AAAAAAGraso=",,
4578,4188,4293,"t0000544",1673,"xnj900k ",2996,900     ,"2021-11-01 00:00:00","2024-03-29 00:00:00",,,,,70127,"2021-11-01 00:00:00","2024-03-29 00:00:00",,41500,0,0,,,,,,,,0,"AAAAAADoOG8=",,
4582,4196,698,"t0000185",904,"gasto009",266,"A       ","2022-05-01 00:00:00","2022-04-30 00:00:00",,,,,5420,"2022-05-01 00:00:00","2022-04-30 00:00:00",,10500,0,0,,,,,,,,0,"AAAAAAAuE6Q=",,
4583,4180,4318,"t0000562",902,"gasc6007",189,5220    ,"2021-12-10 00:00:00","2022-06-22 00:00:00",,,,,115680,"2021-12-10 00:00:00","2022-06-22 00:00:00",,37800,0,0,,,,,,,,0,"AAAAAAGrOVA=",,
4586,4198,642,"t0000132",894,"txmil005",224,5101    ,"2021-12-01 00:00:00","2022-01-31 00:00:00",,,,,10088,"2019-02-01 00:00:00","2021-12-31 00:00:00",,14500,0,0,,,,,,,,0,"AAAAAAArK6U=",,
4587,4199,4357,"t0000574",894,"txmil005",3020,5111    ,"2021-12-01 00:00:00","2022-06-22 00:00:00",,,,,115670,"2021-12-01 00:00:00","2022-06-22 00:00:00",,16350,0,0,,,,,,,,0,"AAAAAAGrXOk=",,
4597,4205,4363,"t0000575",1689,"xga265c ",3026,265     ,"2016-10-01 00:00:00","2021-12-31 00:00:00",,,,,4576,"2016-10-01 00:00:00","2021-12-31 00:00:00",,82486,0,0,,,,,,,,0,"AAAAAABk4fw=",,
4599,4208,2309,"t0000487",1585,"xnjmway5",1547,"B       ","2021-11-01 00:00:00","2022-04-30 00:00:00",,,,,,"2021-11-01 00:00:00",,,10000,0,0,,,,,,,,0,"AAAAAAAyDpk=",,
4600,4209,4366,"t0000576",930,"tnb12011",80,200     ,"2021-11-01 00:00:00","2022-06-22 00:00:00",,,,,115859,"2021-11-01 00:00:00","2022-06-22 00:00:00",,24200,0,0,,,,,,,,0,"AAAAAAGrTQQ=",,
148,86,491,"t0000087",921,"tnwl1002",93,400     ,"2020-08-01 00:00:00","2020-11-30 00:00:00",,,,,422,"2020-08-01 00:00:00","2020-11-30 00:00:00",,25200,0,0,,,,,,,,0,"AAAAAAAPAXQ=",,
152,87,492,"t0000088",922,"tnwl4003",104,100     ,"2018-12-01 00:00:00","2022-06-22 00:00:00",,,,,115772,"2018-12-01 00:00:00","2022-06-22 00:00:00",,20071.33,0,0,,,,,,,,0,"AAAAAAGrVJw=",,
153,87,492,"t0000088",922,"tnwl4003",105,200     ,"2018-12-01 00:00:00","2022-06-22 00:00:00",,,,,115772,"2018-12-01 00:00:00","2022-06-22 00:00:00",,20071.33,0,0,,,,,,,,0,"AAAAAAGrVJ0=",,
154,87,492,"t0000088",922,"tnwl4003",106,300     ,"2018-12-01 00:00:00","2022-06-22 00:00:00",,,,,115772,"2018-12-01 00:00:00","2022-06-22 00:00:00",,20071.34,0,0,,,,,,,,0,"AAAAAAGrVJ4=",,
155,88,493,"t0000089",923,"tnwl5004",108,200     ,"2020-09-01 00:00:00","2022-06-22 00:00:00",,,,,115773,"2015-09-01 00:00:00","2022-06-22 00:00:00",,35342,0,0,,,,,,,,0,"AAAAAAGrVVY=",,
156,89,494,"t0000090",923,"tnwl5004",109,300     ,"2020-08-01 00:00:00","2022-06-22 00:00:00",,,,,115774,"2020-08-01 00:00:00","2022-06-22 00:00:00",,44519,0,0,,,,,,,,0,"AAAAAAGrVZU=",,
157,90,495,"t0000091",924,"tnwl7005",111,200     ,"2017-08-11 00:00:00","2022-06-22 00:00:00",,,,,115775,"2017-08-11 00:00:00","2022-06-22 00:00:00",,7270,0,0,,,,,,,,0,"AAAAAAGrVg4=",,
158,91,496,"t0000092",924,"tnwl7005",112,300     ,"2019-02-18 00:00:00","2022-06-22 00:00:00",,,,,115776,"2019-02-18 00:00:00","2022-06-22 00:00:00",,17490,0,0,,,,,,,,0,"AAAAAAGrVlY=",,
159,92,497,"t0000093",924,"tnwl7005",115,600     ,"2018-10-01 00:00:00","2022-06-22 00:00:00",,,,,115765,"2018-10-01 00:00:00","2022-06-22 00:00:00",,21000,0,0,,,,,,,,0,"AAAAAAGrVpE=",,
160,93,498,"t0000094",924,"tnwl7005",116,700     ,"2018-04-01 00:00:00","2022-06-22 00:00:00",,,,,115766,"2018-04-01 00:00:00","2022-06-22 00:00:00",,7450,0,0,,,,,,,,0,"AAAAAAGrVso=",,
161,94,499,"t0000095",924,"tnwl7005",117,800     ,"2018-02-01 00:00:00","2021-01-31 00:00:00",,,,,335,"2018-02-01 00:00:00","2021-01-31 00:00:00",,7450,0,0,,,,,,,,0,"AAAAAAA0ec0=",,
162,95,500,"t0000096",925,"tnw13006",118,100     ,"2014-12-01 00:00:00","2022-06-22 00:00:00",,,,,115767,"2014-12-01 00:00:00","2022-06-22 00:00:00",,36000,0,0,,,,,,,,0,"AAAAAAGrU1U=",,
164,97,502,"t0000097",1294,"njleo19 ",122,"1B      ","2017-12-01 00:00:00","2022-06-22 00:00:00",,,,,115768,"2017-12-01 00:00:00","2022-06-22 00:00:00",,13309,0,0,,,,,,,,0,"AAAAAAGrPcw=",,
166,98,503,"t0000098",1294,"njleo19 ",121,"1A      ","2017-08-01 00:00:00","2024-09-01 00:00:00",,,,,,"2017-08-01 00:00:00",,,20064,0,0,,,,,,,,0,"AAAAAAA3Mmg=",,
168,99,504,"t0000099",939,"tncha104",125,3200    ,"2019-10-01 00:00:00","2023-01-31 00:00:00",,,,,115915,"2019-10-01 00:00:00","2023-01-31 00:00:00",,2851,0,0,,,,,,,,0,"AAAAAAGrZro=",,
169,100,507,"t0000102",1294,"njleo19 ",124,"2B      ","2018-01-01 00:00:00","2020-12-28 00:00:00",,,,,1458,"2018-01-01 00:00:00","2020-12-28 00:00:00",,2349,0,0,,,,,,,,0,"AAAAAAAS70w=",,
171,102,510,"t0000104",1294,"njleo19 ",123,"2A      ","2020-04-01 00:00:00","2022-02-28 00:00:00",,,,,7726,"2018-02-06 00:00:00","2022-02-28 00:00:00",,25572,0,0,,,,,,,,0,"AAAAAAA0j1o=",,
172,104,478,"t0000075",927,"tnlak008",64,100     ,"2019-08-30 00:00:00","2022-06-22 00:00:00",,,,,115788,"2019-08-30 00:00:00","2022-06-22 00:00:00",,154818,0,0,,,,,,,,0,"AAAAAAGrTj8=",,
174,103,515,"t0000106",939,"tncha104",131,1300    ,"2019-08-11 00:00:00","2023-12-21 00:00:00",,,,,115916,"2019-08-11 00:00:00","2023-12-21 00:00:00",,3135,0,0,,,,,,,,0,"AAAAAAGrZtc=",,
176,106,523,"t0000114",939,"tncha104",135,1800    ,"2016-12-22 00:00:00","2021-03-31 00:00:00",,,,,115918,"2016-12-22 00:00:00","2021-03-31 00:00:00",,2086,0,0,,,,,,,,0,"AAAAAAGrZwE=",,
178,108,527,"t0000118",936,"tnvan101",100,"1160A   ","2005-07-25 00:00:00","2022-01-31 00:00:00",,,,,115642,"2005-07-25 00:00:00","2022-01-31 00:00:00",,56447,0,0,,,,,,,,0,"AAAAAAGrKWo=",,
180,110,529,"t0000120",939,"tncha104",137,3500    ,"2018-03-01 00:00:00","2022-06-30 00:00:00",,,,,115920,"2018-03-01 00:00:00","2022-06-30 00:00:00",,2694,0,0,,,,,,,,0,"AAAAAAGrZyg=",,
181,111,530,"t0000121",939,"tncha104",138,1400    ,"2002-06-28 00:00:00","2021-03-31 00:00:00",,,,,115921,"2002-06-28 00:00:00","2021-03-31 00:00:00",,2604,0,0,,,,,,,,0,"AAAAAAGrZzI=",,
184,115,637,"t0000127",907,"gacn012 ",150,100     ,"2017-01-01 00:00:00","2022-06-22 00:00:00",,,,,115769,"2017-01-01 00:00:00","2022-06-22 00:00:00",,5250,0,0,,,,,,,,0,"AAAAAAGrL0o=",,
186,116,632,"t0000123",939,"tncha104",146,3300    ,"2018-01-15 00:00:00","2023-01-31 00:00:00",,,,,115922,"2018-01-15 00:00:00","2023-01-31 00:00:00",,2973,0,0,,,,,,,,0,"AAAAAAGrZzw=",,
191,118,639,"t0000129",939,"tncha104",221,3100    ,"2019-01-01 00:00:00","2021-12-31 00:00:00",,,,,115924,"2019-01-01 00:00:00","2021-12-31 00:00:00",,4020,0,0,,,,,,,,0,"AAAAAAGrZ1A=",,
192,119,640,"t0000130",992,"ohkem002",19,"3-500   ","2020-11-01 00:00:00","2022-06-22 00:00:00",,,,,115770,"2020-11-01 00:00:00","2022-06-22 00:00:00",,6999,0,0,,,,,,,,0,"AAAAAAGrRjM=",,
204,127,649,"t0000139",939,"tncha104",244,2000    ,"2003-04-14 00:00:00","2021-12-31 00:00:00",,,,,115925,"2003-04-14 00:00:00","2021-12-31 00:00:00",,13347,0,0,,,,,,,,0,"AAAAAAGrZ2k=",,
215,129,521,"t0000112",939,"tncha104",134,1000    ,"2014-11-18 00:00:00","2023-12-21 00:00:00",,,,,115917,"2014-11-18 00:00:00","2023-12-21 00:00:00",,,0,0,,,,,,,,0,"AAAAAAGrZvY=",,
224,134,658,"t0000147",937,"tnorl102",257,"1789-11 ","1992-08-01 00:00:00","2022-10-03 00:00:00",,,,,115926,"1992-08-01 00:00:00","2022-10-03 00:00:00",,800,0,0,,,,,,,,0,"AAAAAAGraRQ=",,
226,135,659,"t0000148",937,"tnorl102",258,"1779-04 ","1987-06-05 00:00:00","2022-06-30 00:00:00",,,,,115927,"1987-06-05 00:00:00","2022-06-30 00:00:00",,3850,0,0,,,,,,,,0,"AAAAAAGraR4=",,
229,136,660,"t0000149",937,"tnorl102",259,"1779-03 ","2005-09-01 00:00:00","2022-08-31 00:00:00",,,,,115928,"2005-09-01 00:00:00","2022-08-31 00:00:00",,1700,0,0,,,,,,,,0,"AAAAAAGraSg=",,
233,138,663,"t0000152",937,"tnorl102",262,"1779-1A ","2007-12-01 00:00:00","2022-10-03 00:00:00",,,,,115930,"2007-12-01 00:00:00","2022-10-03 00:00:00",,985,0,0,,,,,,,,0,"AAAAAAGraWY=",,
235,139,664,"t0000153",937,"tnorl102",263,"1789-08 ","2008-04-01 00:00:00","2022-10-03 00:00:00",,,,,115931,"2008-04-01 00:00:00","2022-10-03 00:00:00",,2818,0,0,,,,,,,,0,"AAAAAAGraY0=",,
236,140,665,"t0000154",937,"tnorl102",264,"1789-02 ","2007-11-01 00:00:00","2021-03-31 00:00:00",,,,,339,"2007-11-01 00:00:00","2021-03-31 00:00:00",,2059,0,0,,,,,,,,0,"AAAAAAAJEk4=",,
237,141,666,"t0000155",907,"gacn012 ",151,200     ,"2016-01-20 00:00:00","2020-07-31 00:00:00",,,,,3479,"2016-01-20 00:00:00","2020-07-31 00:00:00",,10500,0,0,,,,,,,,0,"AAAAAAA0ZLA=",,
238,141,666,"t0000155",907,"gacn012 ",152,400     ,"2016-01-20 00:00:00","2020-07-31 00:00:00",,,,,3479,"2016-01-20 00:00:00","2020-07-31 00:00:00",,5250,0,0,,,,,,,,0,"AAAAAAA0ZLE=",,
239,142,667,"t0000156",907,"gacn012 ",153,600     ,"2018-12-01 00:00:00","2021-11-30 00:00:00",,,,,381,"2018-12-01 00:00:00","2021-11-30 00:00:00",,7875,0,0,,,,,,,,0,"AAAAAAA0XBM=",,
240,142,667,"t0000156",907,"gacn012 ",154,700     ,"2018-12-01 00:00:00","2021-11-30 00:00:00",,,,,381,"2018-12-01 00:00:00","2021-11-30 00:00:00",,7875,0,0,,,,,,,,0,"AAAAAAA0XBQ=",,
241,143,668,"t0000157",912,"gatuc017",173,"A       ","2015-04-01 00:00:00","2022-03-31 00:00:00",,,,,8353,"2015-04-01 00:00:00","2022-03-31 00:00:00",,45000,0,0,,,,,,,,0,"AAAAAAA0aOM=",,
242,143,668,"t0000157",912,"gatuc017",174,"A1      ","2015-04-01 00:00:00","2022-03-31 00:00:00",,,,,8353,"2015-04-01 00:00:00","2022-03-31 00:00:00",,14000,0,0,,,,,,,,0,"AAAAAAA0aOQ=",,
243,144,669,"t0000158",905,"gacn010 ",140,100     ,"2017-08-17 00:00:00","2022-06-22 00:00:00",,,,,115763,"2017-08-17 00:00:00","2022-06-22 00:00:00",,5700,0,0,,,,,,,,0,"AAAAAAGrLk4=",,
245,145,670,"t0000159",905,"gacn010 ",160,300     ,"2017-05-01 00:00:00","2022-04-30 00:00:00",,,,,9544,"2017-05-01 00:00:00","2022-04-30 00:00:00",,2700,0,0,,,,,,,,0,"AAAAAAA0YRc=",,
248,146,671,"t0000160",905,"gacn010 ",162,600     ,"2017-01-16 00:00:00","2022-06-22 00:00:00",,,,,115764,"2017-01-16 00:00:00","2022-06-22 00:00:00",,2400,0,0,,,,,,,,0,"AAAAAAGrLsE=",,
249,146,671,"t0000160",905,"gacn010 ",163,700     ,"2017-01-16 00:00:00","2022-06-22 00:00:00",,,,,115764,"2017-01-16 00:00:00","2022-06-22 00:00:00",,2400,0,0,,,,,,,,0,"AAAAAAGrLsI=",,
251,147,672,"t0000161",905,"gacn010 ",161,500     ,"2020-11-01 00:00:00","2022-06-22 00:00:00",,,,,115648,"2020-11-01 00:00:00","2022-06-22 00:00:00",,5400,0,0,,,,,,,,0,"AAAAAAGrLto=",,
253,148,673,"t0000162",906,"gacn011 ",157,1417    ,"2019-04-01 00:00:00","2022-06-22 00:00:00",,,,,115753,"2019-04-01 00:00:00","2022-06-22 00:00:00",,18000,0,0,,,,,,,,0,"AAAAAAGrLv0=",,
254,149,674,"t0000163",1068,"gapar018",139,1447    ,"2020-01-22 00:00:00","2022-06-22 00:00:00",,,,,115754,"2019-02-03 00:00:00","2022-06-22 00:00:00",,40000,0,0,,,,,,,,0,"AAAAAAGrOF4=",,
256,151,677,"t0000165",988,"gable014",149,105     ,"2019-04-15 00:00:00","2022-06-22 00:00:00",,,,,115649,"2019-04-14 00:00:00","2022-06-22 00:00:00",,3000,0,0,,,,,,,,0,"AAAAAAGrLUg=",,
257,152,678,"t0000166",988,"gable014",147,100     ,"2019-12-27 00:00:00","2022-06-22 00:00:00",,,,,115756,"2019-12-27 00:00:00","2022-06-22 00:00:00",,10200,0,0,,,,,,,,0,"AAAAAAGrLYY=",,
259,153,679,"t0000167",1241,"gamac024",183,5010    ,"2020-09-04 00:00:00","2022-06-22 00:00:00",,,,,115757,"2020-09-04 00:00:00","2022-06-22 00:00:00",,51232,0,0,,,,,,,,0,"AAAAAAGrNnk=",,
261,154,682,"t0000170",898,"gasc2003",185,5079    ,"2018-06-01 00:00:00","2021-07-31 00:00:00",,,,,436,"2018-06-01 00:00:00","2021-07-31 00:00:00",,32000,0,0,,,,,,,,0,"AAAAAAA0Y/M=",,
263,155,683,"t0000171",897,"gasc1002",186,5101    ,"2019-12-01 00:00:00","2022-06-22 00:00:00",,,,,115758,"2019-12-01 00:00:00","2022-06-22 00:00:00",,24090,0,0,,,,,,,,0,"AAAAAAGrOMo=",,
264,156,680,"t0000168",988,"gable014",148,103     ,"2016-06-27 00:00:00","2022-06-22 00:00:00",,,,,115845,"2016-06-27 00:00:00","2022-06-22 00:00:00",,9131,0,0,,,,,,,,0,"AAAAAAGrLec=",,
266,157,685,"t0000172",901,"gasc5006",187,5108    ,"2014-01-27 00:00:00","2022-08-01 00:00:00",,,,,115644,"2014-01-27 00:00:00","2022-08-01 00:00:00",,6250,0,0,,,,,,,,0,"AAAAAAGrKew=",,
267,158,686,"t0000173",989,"gagra015",172,1845    ,"2017-01-12 00:00:00","2021-12-31 00:00:00",,,,,4163,"2017-01-01 00:00:00","2021-12-31 00:00:00",,21352,0,0,,,,,,,,0,"AAAAAAA0Ypg=",,
268,159,688,"t0000175",909,"gasc1014",175,1       ,"2017-07-01 00:00:00","2021-06-30 00:00:00",,,,,2396,"2017-07-01 00:00:00","2021-06-30 00:00:00",,101595,0,0,,,,,,,,0,"AAAAAAB59oU=",,
270,160,689,"t0000176",902,"gasc6007",189,5220    ,"2013-07-01 00:00:00","2021-11-30 00:00:00",,,,,4179,"2013-07-01 00:00:00","2021-11-30 00:00:00",,37600,0,0,,,,,,,,0,"AAAAAAAYNOs=",,
271,161,690,"t0000177",1124,"gatid023",165,"B       ","2018-10-01 00:00:00","2022-06-22 00:00:00",,,,,115848,"2018-10-01 00:00:00","2022-06-22 00:00:00",,12650,0,0,,,,,,,,0,"AAAAAAGrO7I=",,
273,162,692,"t0000179",1094,"gahig021",191,449     ,"2019-08-01 00:00:00","2022-06-22 00:00:00",,,,,115747,"2019-08-01 00:00:00","2022-06-22 00:00:00",,5000,0,0,,,,,,,,0,"AAAAAAGrNQo=",,
275,163,693,"t0000180",1094,"gahig021",193,459     ,"2012-01-01 00:00:00","2021-07-31 00:00:00",,,,,4113,"2012-01-01 00:00:00","2021-07-31 00:00:00",,25000,0,0,,,,,,,,0,"AAAAAAA0VKg=",,
276,164,694,"t0000181",1094,"gahig021",192,453     ,"2015-09-01 00:00:00","2020-09-30 00:00:00",,,,,5942,"2019-09-01 00:00:00","2020-09-30 00:00:00",,10000,0,0,,,,,,,,0,"AAAAAAAhI0I=",,
278,165,695,"t0000182",910,"gasc2015",194,754     ,"2017-12-01 00:00:00","2021-06-30 00:00:00",,,,,2857,"2017-12-01 00:00:00","2021-06-30 00:00:00",,50161,0,0,,,,,,,,0,"AAAAAAA0Wk8=",,
280,166,696,"t0000183",911,"gasc3016",195,772     ,"2017-12-01 00:00:00","2021-06-30 00:00:00",,,,,2856,"2017-12-01 00:00:00","2021-06-30 00:00:00",,60408,0,0,,,,,,,,0,"AAAAAAA0Wr8=",,
281,167,697,"t0000184",1124,"gatid023",164,"A       ","2012-08-15 00:00:00","2022-06-22 00:00:00",,,,,115748,"2012-08-15 00:00:00","2022-06-22 00:00:00",,31571,0,0,,,,,,,,0,"AAAAAAGrO84=",,
283,168,698,"t0000185",904,"gasto009",266,"A       ","2017-05-01 00:00:00","2017-04-30 00:00:00",,,,,5421,"2017-05-01 00:00:00","2017-04-30 00:00:00",,10500,0,0,,,,,,,,0,"AAAAAAAdSf4=",,
285,169,699,"t0000186",904,"gasto009",268,"B       ","2017-02-01 00:00:00","2022-06-22 00:00:00",,,,,115749,"2017-02-01 00:00:00","2022-06-22 00:00:00",,5025,0,0,,,,,,,,0,"AAAAAAGrOfQ=",,
286,170,700,"t0000187",904,"gasto009",269,"C       ","2016-10-01 00:00:00","2020-12-31 00:00:00",,,,,354,"2016-10-01 00:00:00","2020-12-31 00:00:00",,5025,0,0,,,,,,,,0,"AAAAAAA0T9I=",,
288,171,701,"t0000188",904,"gasto009",272,"F       ","2017-11-01 00:00:00","2022-06-22 00:00:00",,,,,115840,"2017-11-01 00:00:00","2022-06-22 00:00:00",,10050,0,0,,,,,,,,0,"AAAAAAGrOqI=",,
291,173,703,"t0000190",937,"tnorl102",273,"1789-06 ","2013-01-21 00:00:00","2022-09-30 00:00:00",,,,,115932,"2013-01-21 00:00:00","2022-09-30 00:00:00",,1580,0,0,,,,,,,,0,"AAAAAAGrabY=",,
292,174,704,"t0000191",937,"tnorl102",274,"1779-05 ","2013-08-01 00:00:00","2022-10-03 00:00:00",,,,,115933,"2013-08-01 00:00:00","2022-10-03 00:00:00",,1400,0,0,,,,,,,,0,"AAAAAAGrac8=",,
