Property Code,Property Address,Building ID,Fund,Market,Status,Is Land?,Acq. Date,Acq. Strategy,Year Built,Parcel,% Office,Building Shape,Construction Type 1,Construction Type 2,Construction Type 3,Roof replacement,Roof Type 1,Roof Type 2,Roof Type 3,Roof Type 4,Land (Acres),Loading Type 1,Loading Type 2,Loading Type 3,Loading Type 4,Loading Type 5,Max Truck Court Depth,Min. Clear Height,Max. Clear Height,# Dock Doors,# of Drive Ins,Truck Court Type,# Parking Spots,Fire Alarm,Sprinkler Type 1,Sprinkler Type 2,Sprinkler Coverage %,Cold Storage,Ext. Light Type,Generator,Generator Fuel Type,Generator Size,EV Charge,Fire Pump,Fire Water Tank,Sewege Type,Utility Acc. Holder,Gas Provider,Electric Provider,Water Provider,Solar,Solar Power,Recycling,What is recycled?,Enviromental Issues?,Enviromental Notes
"xtxritti","4728 Goldfield Drive","BLDG 1","FRG X                                                                           ","San Antonio","Acquired                                                                        ",,"2021-07-15 00:00:00","Renewal / Re-tenant",1970,"NCB: 14527 LOT: E",0,"Rectangle","Tilt-up/Concrete","","",2018,"TPO","","","",0.5,"Side Load","","","","",48,16,18,0,2,"Mainly Asphalt with some Concrete",3,"No","None","",0,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","CPS Energy","CPS Energy","San Antonio Water System","No",,"No","","No Issue",""
"xtxritti","4728 Goldfield Drive","BLDG 2","FRG X                                                                           ","San Antonio","Acquired                                                                        ",,"2021-07-15 00:00:00","Renewal / Re-tenant",1970,"NCB: 14527 LOT: E",15,"Rectangle","Metal","Tilt-up/Concrete","",2018,"TPO","","","",0.6,"Other","","","","",48,15,18,0,2,"Mainly Asphalt with some Concrete",4,"No","None","",0,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","CPS Energy","CPS Energy","San Antonio Water System","No",,"No","","No Issue",""
"xtxritti","4728 Goldfield Drive","BLDG 3","FRG X                                                                           ","San Antonio","Acquired                                                                        ",,"2021-07-15 00:00:00","Renewal / Re-tenant",1970,"NCB: 14527 LOT: E",16,"Rectangle","Metal","Tilt-up/Concrete","",2018,"TPO","","","",0.6,"Other","","","","",45,15,18,0,2,"Mainly Asphalt with some Concrete",6,"No","None","",0,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","CPS Energy","CPS Energy","San Antonio Water System","No",,"No","","No Issue",""
"xtxritti","4728 Goldfield Drive","BLDG 4","FRG X                                                                           ","San Antonio","Acquired                                                                        ",,"2021-07-15 00:00:00","Renewal / Re-tenant",1970,"NCB: 14527 LOT: E",21.5,"Rectangle","Metal","Tilt-up/Concrete","",2018,"TPO","","","",0.6,"Other","","","","",46,15,18,0,2,"Mainly Asphalt with some Concrete",6,"No","None","",0,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","CPS Energy","CPS Energy","San Antonio Water System","No",,"No","","No Issue",""
"xtxritti","4728 Goldfield Drive","BLDG 5","FRG X                                                                           ","San Antonio","Acquired                                                                        ",,"2021-07-15 00:00:00","Renewal / Re-tenant",1970,"NCB: 14527 LOT: E",21,"Rectangle","Metal","Tilt-up/Concrete","",2018,"TPO","","","",0.6,"Other","","","","",47,16,18,0,2,"Mainly Asphalt with some Concrete",6,"No","None","",0,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","CPS Energy","CPS Energy","San Antonio Water System","No",,"No","","No Issue",""
"xtxritti","4728 Goldfield Drive","BLDG 6","FRG X                                                                           ","San Antonio","Acquired                                                                        ",,"2021-07-15 00:00:00","Renewal / Re-tenant",1970,"NCB: 14527 LOT: E",7,"Rectangle","Metal","Tilt-up/Concrete","",2018,"TPO","","","",0.6,"Other","","","","",47,16,18,0,2,"Mainly Asphalt with some Concrete",6,"No","None","",0,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","CPS Energy","CPS Energy","San Antonio Water System","No",,"No","","No Issue",""
"xtxritti","4728 Goldfield Drive","BLDG 7","FRG X                                                                           ","San Antonio","Acquired                                                                        ",,"2021-07-15 00:00:00","Renewal / Re-tenant",1970,"NCB: 14527 LOT: E",5,"Rectangle","Metal","Tilt-up/Concrete","",2018,"TPO","","","",0.6,"Other","","","","",46,16,18,0,2,"Mainly Asphalt with some Concrete",6,"No","None","",0,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","CPS Energy","CPS Energy","San Antonio Water System","No",,"No","","No Issue",""
"xtxritti","4728 Goldfield Drive","BLDG 8","FRG X                                                                           ","San Antonio","Acquired                                                                        ",,"2021-07-15 00:00:00","Renewal / Re-tenant",1970,"NCB: 14527 LOT: E",4,"Rectangle","Metal","Tilt-up/Concrete","",2018,"TPO","","","",1.2,"Front Load","","","","",45,15,18,0,4,"Mainly Asphalt with some Concrete",11,"No","None","",0,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","CPS Energy","CPS Energy","San Antonio Water System","No",,"No","","No Issue",""
"xohcomme","10021 Commerce Park Drive","","FRG X                                                                           ","Cincinnati","Acquired                                                                        ",,"2021-07-13 00:00:00","Renewal / Re-tenant",1980,"M5820044000001",11.5,"Other","Metal","","",2014,"TPO","Other","","",4.55,"Front Load","Cross Dock","","","",147,16,20,2,4,,,,"Wet","",,,,,,,,,,,,,,,,,,,,
"xnjcentr","7055 Central highway","BUILDING 1","FRG X                                                                           ","Philadelphia","Acquired                                                                        ",,"2021-07-22 00:00:00","Rent Optimization",1973,"Block 6302, Lot 6",11.8,"Other","Masonry","Metal","","2001-2007","BUR","EPDM","","",1.47,"Front Load","","","","",60,14,16,2,1,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","","","","","No",,"No","","No Issue",""
"xnjcentr","7055 Central highway","BUILDING 2","FRG X                                                                           ","Philadelphia","Acquired                                                                        ",,"2021-07-22 00:00:00","Rent Optimization",1973,"Block 6302, Lot 6",0,"Other","Masonry","Metal","",2022,"TPO","","","",0.7,"Front Load","","","","",40,14,16,0,3,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","","","","","No",,"No","","No Issue",""
"xpastate","8800-8826 state road","","FRG X                                                                           ","Philadelphia","Sold                                                                            ",,"2021-07-16 00:00:00","Renewal / Re-tenant",1975,"88-4263425 and 88-5923260",16,"Rectangle","Metal","Masonry","","<2006, 2008-2010, 2019-2020 Aprox. in PCA Main sec: over 15 yrs old (10.5k sf)","BUR","Other","","",5.33,"Side Load","","","","",97.5,26,26,2,1,"",0,"","None","",0,"No","","No","",,"No","No","No","Sewer","","","","","No",,"No","","No Issue",""
"xilmount","3325 Mount Prospect Road","","FRG X                                                                           ","Chicago","Acquired                                                                        ",,"2021-07-15 00:00:00","Renewal / Re-tenant",1966,"12-30-100-024-0000",11.7,"Other","Metal","","","""2001 - building addition (30K sf)
approx 2003 - original building area (34K sf)""","EPDM","Other","","",2.82,"Front Load","Cross Dock","","","",125,20,20,7,1,"Concrete",32,"Yes","Wet","",0,"No","Mixed","Yes","Natural Gas",80,"No","No","No","Sewer","Tenant","Nicor","Comed","Village of Franklin Park","No",,"No","","Resolved","The adjacent landfill site received a NFR, attached."
"xtn225bo","225 Bobrick Drive","","FRG X                                                                           ","Memphis","Acquired                                                                        ",,"2021-07-30 00:00:00","Renewal / Re-tenant",1989,"",18,"Rectangle","Metal","","",2021,"TPO","","","",8.7,"Front Load","","","","",140,25,28,17,1,"Mainly Asphalt with some Concrete",35,"Yes","Wet","",0,"Yes","LED","No","",,"No","No","No","Sewer","Tenant","JEA","JEA","JEA","No",,"No","","No Issue",""
"xil1601 ","1601 Lunt Ave","","FRG X                                                                           ","Chicago","Sold                                                                            ",,"2021-08-04 00:00:00","Renewal / Re-tenant",1980,"08-34-203-030-0000, 08-34-203-031-0000",6.3,"Rectangle","Metal","Masonry","",2011,"EPDM","","","",2.72,"Front Load","","","","",200,18,20,6,8,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"xil747  ","747-777 Chase Ave","","FRG X                                                                           ","Chicago","Acquired                                                                        ",,"2021-08-04 00:00:00","Renewal / Re-tenant",1980,"08-27-303-074-0000",5.8,"Rectangle","Metal","Masonry","",2011,"BUR","","","",5.64,"Front Load","Cross Dock","","","",40,22,22,12,9,"Concrete",154,"Yes","Wet","",0,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","Nicor","Comed","Elk Grove Village","No",,"No","","No Issue","Phase 1 came back clean"
"xil1688 ","1688 Glen Ellyn Rd","","FRG X                                                                           ","Chicago","Acquired                                                                        ",,"2021-08-04 00:00:00","Renewal / Re-tenant",1988,"02-26-305-026",7.5,"Square","Masonry","","",2017,"TPO","","","",5.15,"Side Load","","","","",60,22,22,8,1,"Mainly Asphalt with some Concrete",83,"Yes","Wet","",0,"No","Non-LED","No","",,"No","Yes","No","Sewer","Tenant","Nicor","Comed","Village of Glendale Heights","No",,"No","","No Issue","Phase 1 came back clean"
"xil305e ","305 E North Ave","","FRG X                                                                           ","Chicago","Acquired                                                                        ",,"2021-08-04 00:00:00","Renewal / Re-tenant",1999,"02-33-302-022",9.1,"Rectangle","Metal","","",1999,"EPDM","","","",4.11,"Cross Dock","","","","",266,25,28,7,2,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"xil1600 ","1600 Hunter Rd","","FRG X                                                                           ","Chicago","Acquired                                                                        ",,"2021-08-04 00:00:00","Renewal / Re-tenant",1996,"01-13-409-005",10.5,"Rectangle","Tilt-up/Concrete","","","1995 - 150k SF 2005 - 63,195 SF","EPDM","","","",13.09,"Front Load","Rear Load","","","",161,30,36,26,5,"Concrete",298,"Yes","Wet","",100,"No","Mixed","Yes","Diesel",1050,"No","Yes","No","Sewer","Tenant","Nicor","Comed","Village of Hanover Park","No",,"No","","No Issue","Clean Phase 1"
"xil1terr","1 Territorial Court","","FRG X                                                                           ","Chicago","Acquired                                                                        ",,"2021-08-04 00:00:00","Renewal / Re-tenant",2005,"12-02-21-301-010-0000",14.7,"Rectangle","Tilt-up/Concrete","","",2005,"EPDM","","","",3.3,"Rear Load","","","","",111,28,28,7,4,"",0,"","Wet","",0,"No","","No","",,"No","No","No","Sewer","Faropoint","","","","No",,"No","","No Issue",""
"xil1111 ","1111 Bowes Rd","","FRG X                                                                           ","Chicago","Acquired                                                                        ",,"2021-08-04 00:00:00","Renewal / Re-tenant",1994,"06-27-277-013",10,"Rectangle","Tilt-up/Concrete","","",2016,"EPDM","","","",15.45,"Front Load","Rear Load","","","",60,25,25,10,3,"",139,"Yes","Wet","",0,"No","Non-LED","No","",,"No","No","No","Sewer","Tenant","Nicor","Comed","City of Elgin","No",,"No","","No Issue","Phase 1 came back clean"
"xtn187bo","187 Bobrick Drive","","FRG X                                                                           ","Memphis","Acquired                                                                        ",,"2021-07-30 00:00:00","Renewal / Re-tenant",1998,"",1,"Rectangle","Metal","","",2021,"TPO","Other","","",9,"Side Load","","","","",120,24,28,19,1,"Mainly Asphalt with some Concrete",39,"Yes","Wet","",0,"No","LED","No","",,"No","No","No","Sewer","Tenant","JEA","JEA","JEA","No",,"No","","No Issue",""
