account tree detail id,account tree node description,total into,type,type description,account tree code,account tree description,account tree detail code,indent,skip,underline,bold,italic,hide,negate,reverse value,database id
32112,Total Insurance-?Non Recoverable,32120,T,Total,noi_perf2,YSI Standard Income Statement,62006999,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,1
32113,Taxes-?Non Recoverable,32119,H,Header,noi_perf2,YSI Standard Income Statement,,4,2,0,FALSE,FALSE,TRUE,FALSE,FALSE,1
32114,PROPERTY TAXES-Non Recoverable,32117,H,Header,noi_perf2,YSI Standard Income Statement,62007100,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32115,COUNTY TAXES-Non Recoverable,32117,R,Regular,noi_perf2,YSI Standard Income Statement,62007110,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32116,CITY TAXES-Non Recoverable,32117,R,Regular,noi_perf2,YSI Standard Income Statement,62007120,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32117,Total PROPERTY TAXES-Non Recoverable,32119,T,Total,noi_perf2,YSI Standard Income Statement,62007199,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,1
32118,TAX CONSULTANT-Non Recoverable,32119,R,Regular,noi_perf2,YSI Standard Income Statement,62007200,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32119,Total Taxes-?Non Recoverable,32120,T,Total,noi_perf2,YSI Standard Income Statement,62007999,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,1
32120,Total Non Recoverable EXPENSES,32139,T,Total,noi_perf2,YSI Standard Income Statement,62009999,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,1
32121,Depreciation &Amortization,32124,H,Header,noi_perf2,YSI Standard Income Statement,63000000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32122,Depreciation,32124,R,Regular,noi_perf2,YSI Standard Income Statement,63001000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32123,Amortization,32124,R,Regular,noi_perf2,YSI Standard Income Statement,63002000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32124,Total?Depreciation &Amortization,32139,T,Total,noi_perf2,YSI Standard Income Statement,63009999,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,1
32125,General And Administrative Expenses,32138,H,Header,noi_perf2,YSI Standard Income Statement,64000000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32126,PROFESSIONAL & CONSULTING FEES,32132,H,Header,noi_perf2,YSI Standard Income Statement,64001000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32127,Audit Fess,32132,R,Regular,noi_perf2,YSI Standard Income Statement,64001100,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32128,Tax Compliance Fees,32132,R,Regular,noi_perf2,YSI Standard Income Statement,64001200,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32129,Legal Fees,32132,R,Regular,noi_perf2,YSI Standard Income Statement,64001300,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32130,PROFESSIONAL & CONSULTING FEES-Other,32132,R,Regular,noi_perf2,YSI Standard Income Statement,64001400,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32131,Professional fees- Dead Deals,32132,R,Regular,noi_perf2,YSI Standard Income Statement,64001450,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32132,Total?PROFESSIONAL & CONSULTING FEES-Other,32138,T,Total,noi_perf2,YSI Standard Income Statement,64001999,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,1
32133,ASSET MGMT FEES,32138,R,Regular,noi_perf2,YSI Standard Income Statement,64002000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32134,Bad Debt Expense,32138,R,Regular,noi_perf2,YSI Standard Income Statement,64002500,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32135,Travel,32138,R,Regular,noi_perf2,YSI Standard Income Statement,64003000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32136,Marketing,32138,R,Regular,noi_perf2,YSI Standard Income Statement,64004000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32137,MISC GENERAL & ADMINISTRATIVE,32138,R,Regular,noi_perf2,YSI Standard Income Statement,64005000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32138,Total General And Administrative Expenses,32139,T,Total,noi_perf2,YSI Standard Income Statement,64009999,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,1
32139,Operating Expenses,32140,T,Total,noi_perf2,YSI Standard Income Statement,69999998,0,1,1,FALSE,FALSE,FALSE,FALSE,FALSE,1
32140,Total Opertaing Income,32162,T,Total,noi_perf2,YSI Standard Income Statement,69999999,0,1,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
32141,NON REICURING Income,32150,H,Header,noi_perf2,YSI Standard Income Statement,70000000,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
32142,Capital Gain,32148,H,Header,noi_perf2,YSI Standard Income Statement,71000000,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
32143,Sale proceeds over contribution,32148,R,Regular,noi_perf2,YSI Standard Income Statement,71001000,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
32144,Realtor Commissions,32148,R,Regular,noi_perf2,YSI Standard Income Statement,71002000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32145,Legal Fees and Closing Costs,32148,R,Regular,noi_perf2,YSI Standard Income Statement,71003000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32146,GP commissions,32148,R,Regular,noi_perf2,YSI Standard Income Statement,71004000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32147,Refinance Fee,32148,R,Regular,noi_perf2,YSI Standard Income Statement,71005000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32148,Net Capital Gain,32150,T,Total,noi_perf2,YSI Standard Income Statement,71009999,0,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
32149,Change in fair value of investment property,32150,R,Regular,noi_perf2,YSI Standard Income Statement,72001000,0,1,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
32150,Earnings Before Interest and Tax,32162,T,Total,noi_perf2,YSI Standard Income Statement,79999999,0,0,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
32151,Interest Expense,32161,H,Header,noi_perf2,YSI Standard Income Statement,80000000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32152,Interest Expense,32161,R,Regular,noi_perf2,YSI Standard Income Statement,80001000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32153,Interest Income,32161,R,Regular,noi_perf2,YSI Standard Income Statement,80002000,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
32154,Financing costs amortization,32161,R,Regular,noi_perf2,YSI Standard Income Statement,80002500,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32155,Bank fees,32161,R,Regular,noi_perf2,YSI Standard Income Statement,80003000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32156,Interest Rate Contracts,32161,R,Regular,noi_perf2,YSI Standard Income Statement,80004000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32157,Interest-Unused Fee,32161,R,Regular,noi_perf2,YSI Standard Income Statement,80004100,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32158,"Change in fair value of derivative instruments, net",32161,R,Regular,noi_perf2,YSI Standard Income Statement,80004500,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32159,Credit Default Swaps,32161,R,Regular,noi_perf2,YSI Standard Income Statement,80005000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32160,Origination Fee,32161,R,Regular,noi_perf2,YSI Standard Income Statement,80006000,0,1,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32161,Total Interest Expense,32162,T,Total,noi_perf2,YSI Standard Income Statement,80009999,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,1
32162,Earnings Before Tax,32168,T,Total,noi_perf2,YSI Standard Income Statement,89999999,0,1,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
32163,Income Tax,32166,H,Header,noi_perf2,YSI Standard Income Statement,90000000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32164,Federal Tax,32166,R,Regular,noi_perf2,YSI Standard Income Statement,90001000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32165,State Tax,32166,R,Regular,noi_perf2,YSI Standard Income Statement,90002000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32166,Total Income Tax,32168,T,Total,noi_perf2,YSI Standard Income Statement,90009999,0,0,1,FALSE,FALSE,FALSE,FALSE,FALSE,1
32167,Minority Interest,32168,R,Regular,noi_perf2,YSI Standard Income Statement,91000000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
32168,Net Income,,T,Total,noi_perf2,YSI Standard Income Statement,99999998,0,1,1,FALSE,FALSE,FALSE,TRUE,FALSE,1
143276,HEADER,143282,H,Header,noi_perf,KPI Account Tree,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
143277,Total Income,143282,R,Regular,noi_perf,KPI Account Tree,TOTINC,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
143278,Total Recoverable Expenses,143282,R,Regular,noi_perf,KPI Account Tree,TOTRECEXP,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
143279,Total Non Recoverable Income Exprense,143282,R,Regular,noi_perf,KPI Account Tree,TOTNONRECEXP,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
143280,Recoverable Asset MGMT FEES,143282,R,Regular,noi_perf,KPI Account Tree,RECASSETFEE,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
143281,Recoverable non Asset MGMT FEES,143282,R,Regular,noi_perf,KPI Account Tree,RECNONASSETFEES,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
143282,TOTAL,,T,Total,noi_perf,KPI Account Tree,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
213019,HEADER,213021,H,Header,intexp,Interest Expense,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
213020,ACCOUNT,213021,R,Regular,intexp,Interest Expense,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
213021,TOTAL,,T,Total,intexp,Interest Expense,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
238667,HEADER,238669,H,Header,realglderv,Realized Gains / Loss on Derivatives,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
238668,ACCOUNT,238669,R,Regular,realglderv,Realized Gains / Loss on Derivatives,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
238669,TOTAL,,T,Total,realglderv,Realized Gains / Loss on Derivatives,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
238670,HEADER,238672,H,Header,realinvp,Realized Gain / Loss on investment,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
238671,ACCOUNT,238672,R,Regular,realinvp,Realized Gain / Loss on investment,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
238672,TOTAL,,T,Total,realinvp,Realized Gain / Loss on investment,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
240980,HEADER,240982,H,Header,mgmtfee,New Tree,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
240981,ACCOUNT,240982,R,Regular,mgmtfee,New Tree,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
240982,TOTAL,,T,Total,mgmtfee,New Tree,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
240986,HEADER,240988,H,Header,unrealapp/depinv,Unrealized App/Dep Invest Pro,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
240987,ACCOUNT,240988,R,Regular,unrealapp/depinv,Unrealized App/Dep Invest Pro,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
240988,TOTAL,,T,Total,unrealapp/depinv,Unrealized App/Dep Invest Pro,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274379,HEADER,274416,H,Header,fund-level,Fund-level/Corporate expenses,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274380,OTHER GENERAL & ADMINISTRATIVE EXPENSES,274388,H,Header,fund-level,Fund-level/Corporate expenses,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274381,Travel,274388,R,Regular,fund-level,Fund-level/Corporate expenses,64003100,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274382,Marketing,274388,R,Regular,fund-level,Fund-level/Corporate expenses,64004000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274383,Misc. General & Administrative,274388,R,Regular,fund-level,Fund-level/Corporate expenses,64005000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274384,Asset Management Fees,274388,R,Regular,fund-level,Fund-level/Corporate expenses,64006000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274385,Commitment Fee,274388,R,Regular,fund-level,Fund-level/Corporate expenses,64006500,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274386,Professional fees- Dead Deals,274388,R,Regular,fund-level,Fund-level/Corporate expenses,64007000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274387,Change in Allowance for Doubtful Accounts,274388,R,Regular,fund-level,Fund-level/Corporate expenses,64008000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274388,Total Other General & Administartive Expenses,274416,T,Total,fund-level,Fund-level/Corporate expenses,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274389,NON RECURRING INCOME,274399,H,Header,fund-level,Fund-level/Corporate expenses,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274390,CAPITAL GAIN,274396,H,Header,fund-level,Fund-level/Corporate expenses,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274391,Sale proceeds over contribution,274396,R,Regular,fund-level,Fund-level/Corporate expenses,71001000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274392,Realtor Commissions,274396,R,Regular,fund-level,Fund-level/Corporate expenses,71002000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274393,Legal Fees & Closing Costs,274396,R,Regular,fund-level,Fund-level/Corporate expenses,71003000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274394,GP commissions,274396,R,Regular,fund-level,Fund-level/Corporate expenses,71004000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274395,Refinance Fee,274396,R,Regular,fund-level,Fund-level/Corporate expenses,71005000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274396,Total Capital Gain,274399,T,Total,fund-level,Fund-level/Corporate expenses,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274397,Change in fair value of investment property,274399,R,Regular,fund-level,Fund-level/Corporate expenses,72001000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274398,Share of Profit of Equity-Accounted Investees,274399,R,Regular,fund-level,Fund-level/Corporate expenses,72002000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274399,Total Earnings Before Interest & Tax,274416,T,Total,fund-level,Fund-level/Corporate expenses,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274400,INTEREST EXPENSE,274410,H,Header,fund-level,Fund-level/Corporate expenses,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274401,Interest Expense,274410,R,Regular,fund-level,Fund-level/Corporate expenses,80001000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274402,Interest Income,274410,R,Regular,fund-level,Fund-level/Corporate expenses,80002000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274403,Financing costs amortization,274410,R,Regular,fund-level,Fund-level/Corporate expenses,80002500,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274404,Bank fees,274410,R,Regular,fund-level,Fund-level/Corporate expenses,80003000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274405,Interest Rate Contracts,274410,R,Regular,fund-level,Fund-level/Corporate expenses,80004000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274406,Interest-Unused Fee,274410,R,Regular,fund-level,Fund-level/Corporate expenses,80004100,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274407,"Change in fair value of derivative instruments, net",274410,R,Regular,fund-level,Fund-level/Corporate expenses,80004500,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274408,Credit Default Swaps,274410,R,Regular,fund-level,Fund-level/Corporate expenses,80005000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274409,Origination Fee,274410,R,Regular,fund-level,Fund-level/Corporate expenses,80006000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274410,Total Interest Expense,274416,T,Total,fund-level,Fund-level/Corporate expenses,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274411,INCOME TAX,274414,H,Header,fund-level,Fund-level/Corporate expenses,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274412,Federal Tax,274414,R,Regular,fund-level,Fund-level/Corporate expenses,90001000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274413,State Tax,274414,R,Regular,fund-level,Fund-level/Corporate expenses,90002000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274414,Total Income Tax,274416,T,Total,fund-level,Fund-level/Corporate expenses,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274415,ACCOUNT,274416,R,Regular,fund-level,Fund-level/Corporate expenses,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
274416,TOTAL,,T,Total,fund-level,Fund-level/Corporate expenses,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
278107,HEADER,278109,H,Header,icbmf,Income,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
278108,ACCOUNT,278109,R,Regular,icbmf,Income,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
278109,TOTAL,,T,Total,icbmf,Income,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
278110,HEADER,278112,H,Header,opexp,Operating Expenses,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
278111,ACCOUNT,278112,R,Regular,opexp,Operating Expenses,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
278112,TOTAL,,T,Total,opexp,Operating Expenses,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
279958,HEADER,279960,H,Header,opexpifrs,Operating Expenses,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
279959,ACCOUNT,279960,R,Regular,opexpifrs,Operating Expenses,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
279960,TOTAL,,T,Total,opexpifrs,Operating Expenses,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
323412,HEADER,323414,H,Header,fincost,Financial Cost,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
323413,ACCOUNT,323414,R,Regular,fincost,Financial Cost,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
323414,TOTAL,,T,Total,fincost,Financial Cost,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
443186,NCI,443188,H,Header,nci,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
443187,NCI,443188,R,Regular,nci,,30001000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
443188,IM Balancing Account,,T,Total,nci,,11001750,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
443189,NCI - Offset,443191,H,Header,nci2,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
443190,NCI,443191,R,Regular,nci2,,30002000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
443191,IM Balancing Account,,T,Total,nci2,,11001750,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
443192,equity method tree,443194,H,Header,em,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
443193,Investment In Consolidating RE - Profit Allocation,443194,R,Regular,em,,10004150,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
443194,IM Balancing Account,,T,Total,em,,11001750,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
443195,equity method tree - offset,443197,H,Header,em2,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
443196,Base Rent,443197,R,Regular,em2,,40001000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
443197,IM Balancing Account,,T,Total,em2,,11001750,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
451514,NCI,451516,H,Header,nci3,,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
451515,NCI,451516,R,Regular,nci3,,30001000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
451516,Do Not Use,,T,Total,nci3,,30002000,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
453597,HEADER,453599,H,Header,unrealad,New Tree,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
453598,ACCOUNT,453599,R,Regular,unrealad,New Tree,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
453599,TOTAL,,T,Total,unrealad,New Tree,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517271,HEADER,517273,H,Header,othincexp,Other Income Expense ILPA,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517272,ACCOUNT,517273,R,Regular,othincexp,Other Income Expense ILPA,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517273,TOTAL,,T,Total,othincexp,Other Income Expense ILPA,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517280,HEADER,517282,H,Header,intexpilpa,Interest Expense,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517281,ACCOUNT,517282,R,Regular,intexpilpa,Interest Expense,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517282,TOTAL,,T,Total,intexpilpa,Interest Expense,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517286,HEADER,517288,H,Header,accadmit,"Accounting, Administration & IT",,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517287,ACCOUNT,517288,R,Regular,accadmit,"Accounting, Administration & IT",,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517288,TOTAL,,T,Total,accadmit,"Accounting, Administration & IT",,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517295,HEADER,517297,H,Header,audittax,Audit & Tax Preparatory,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517296,ACCOUNT,517297,R,Regular,audittax,Audit & Tax Preparatory,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517297,TOTAL,,T,Total,audittax,Audit & Tax Preparatory,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517301,HEADER,517303,H,Header,bankfees,New Tree,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517302,ACCOUNT,517303,R,Regular,bankfees,New Tree,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517303,TOTAL,,T,Total,bankfees,New Tree,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517304,HEADER,517306,H,Header,duediligence,Due Diligence,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517305,ACCOUNT,517306,R,Regular,duediligence,Due Diligence,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517306,TOTAL,,T,Total,duediligence,Due Diligence,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517313,HEADER,517315,H,Header,legal,legal,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517314,ACCOUNT,517315,R,Regular,legal,legal,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517315,TOTAL,,T,Total,legal,legal,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517325,HEADER,517327,H,Header,othtravelexp,Other Travel & Entertainment,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517326,ACCOUNT,517327,R,Regular,othtravelexp,Other Travel & Entertainment,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517327,TOTAL,,T,Total,othtravelexp,Other Travel & Entertainment,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517337,HEADER,517339,H,Header,unrealglilpa,Change in Unrealized Gain / (Loss),,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517338,ACCOUNT,517339,R,Regular,unrealglilpa,Change in Unrealized Gain / (Loss),,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517339,TOTAL,,T,Total,unrealglilpa,Change in Unrealized Gain / (Loss),,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517340,HEADER,517342,H,Header,interestincome,Interest Income,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517341,ACCOUNT,517342,R,Regular,interestincome,Interest Income,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517342,TOTAL,,T,Total,interestincome,Interest Income,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517349,HEADER,517351,H,Header,realgainloss,Realized Gain Loss,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517350,ACCOUNT,517351,R,Regular,realgainloss,Realized Gain Loss,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517351,TOTAL,,T,Total,realgainloss,Realized Gain Loss,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517352,HEADER,517354,H,Header,othilpa,Partnership Expenses – Other,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517353,ACCOUNT,517354,R,Regular,othilpa,Partnership Expenses – Other,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
517354,TOTAL,,T,Total,othilpa,Partnership Expenses – Other,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
519501,HEADER,519503,H,Header,orgcostilpa,Org Costs,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
519502,ACCOUNT,519503,R,Regular,orgcostilpa,Org Costs,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
519503,TOTAL,,T,Total,orgcostilpa,Org Costs,,0,0,0,FALSE,FALSE,FALSE,FALSE,FALSE,1
531049,ALL,531131,H,Header,fund fpr,Fund FPR,,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,1
531050,P&L,531130,H,Header,fund fpr,Fund FPR,,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,1
531051,NET INCOME,531129,H,Header,fund fpr,Fund FPR,4000-0000,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,1
531052,INCOME,531067,H,Header,fund fpr,Fund FPR,,0,0,0,FALSE,FALSE,TRUE,FALSE,FALSE,1
531053,BASE RENT,531057,H,Header,fund fpr,Fund FPR,,0,0,0,TRUE,FALSE,FALSE,TRUE,FALSE,1
531054,Less - Lease Surrender,531057,R,Regular,fund fpr,Fund FPR,41001002,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
531055,Less - Concessions,531057,R,Regular,fund fpr,Fund FPR,41001500,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
531056,Total Base Rental Income,531057,R,Regular,fund fpr,Fund FPR,41999995,0,0,0,FALSE,FALSE,FALSE,TRUE,FALSE,1
