hmy property,property code,property address,city,state,zip,building id,fund,market,status,is land?,acq. date,other ac. costs,acq. strategy,disposition date,disposition noi,year built,parcel,% office,building shape,construction type 1,construction type 2,construction type 3,roof replacement,roof type 1,roof type 2,roof type 3,roof type 4,land (acres),loading type 1,loading type 2,loading type 3,loading type 4,loading type 5,max truck court depth,min. clear height,max. clear height,max column length,max column width,# dock doors,# of drive ins,truck court type,# parking spots,fire alarm,sprinkler type 1,sprinkler type 2,sprinkler coverage %,cold storage,ext. light type,generator,generator fuel type,generator size,ev charge,fire pump,fire water tank,sewege type,utility acc. holder,gas provider,electric provider,water provider,solar,solar power,recycling,what is recycled?,enviromental issues?,enviromental notes,disposition price
1599,xnjmorri,14 Morris Avenue,Maple Shade,NJ,08052,,FRG X                                                                           ,Philadelphia,Sold                                                                            ,,2021-06-23,35509.17,Renewal / Re-tenant,2024-10-09,0.00,1965.00,"Block 84.01, Lot 3",9.7000,Rectangle,Masonry,,,"Upper roof (2019)
Lower roof (2023)",TPO,TPO,,,1.99,Front Load,,,,,110.00,24.00,32.50,45.00,46.00,10,2,,0.00,Yes,Wet,,100.00,No,Mixed,No,,,No,Yes,No,Sewer,Faropoint,PSE&G,PSE&G,Maple Shade Township-Municipal,No,,No,,Work In Progress,Past Tenant (Carboline) working on RAO for ISRA Compliance.,6150000.00
1610,gasto038,4732 Stone Drive,Tucker,GA,30084,,FRG IX                                                                          ,Atlanta,Sold                                                                            ,,2021-06-24,78772.94,,2022-06-22,174541.00,1973.00,18-184-06-002,5.0000,Rectangle,Other,,,1973,Metal,Other,,,2.70,Rear Load,,,,,70.00,16.00,18.00,0.00,0.00,12,2,,,,Wet,,,,,,,,,,,,,,,,,,,,,,2577000.00
1639,xtxdrysd,9820 Drysdale Lane,Houston,TX,77041,,FRG X                                                                           ,Houston,Sold                                                                            ,,2021-05-11,18686.05,Lease-up,2023-12-13,0.00,1980.00,RES H Block 3 Winstead Northwest,19.0000,Rectangle,Metal,Tilt-up/Concrete,,1984,BUR,,,,1.41,Front Load,,,,,120.00,18.00,20.00,0.00,0.00,6,1,,0.00,,None,,0.00,No,,No,,,No,No,No,Sewer,Faropoint,,,,No,,No,,No Issue,,3650000.00
1640,xgamc200,4200 McEver Industrial Drive ,Acworth,GA,30101,,FRG X                                                                           ,Atlanta,Acquired                                                                        ,,2021-07-07,24129.32,Renewal / Re-tenant,,0.00,1987.00,20-0048-0-043-0,9.7000,Rectangle,Metal,,,1994,Metal,,,,4.40,Rear Load,Side Load,,,,90.00,17.00,21.00,25.00,50.00,8,0,Concrete,145.00,Yes,Dry,,100.00,No,Non-LED,No,,,No,No,No,Sewer,Tenant,,,,No,,No,,No Issue,,0.00
1641,xgamc220,4220 McEver Industrial Drive ,Acworth,GA,30101,,FRG X                                                                           ,Atlanta,Acquired                                                                        ,,2021-07-07,20927.23,Renewal / Re-tenant,,0.00,1994.00,"20004800480, 20004800490, 20004800550",10.0000,Rectangle,Metal,,,1994,Metal,,,,7.93,Other,,,,,120.00,16.00,25.00,40.00,55.00,0,7,Concrete,35.00,No,Dry,,100.00,No,Non-LED,No,,,No,No,No,Sewer,Tenant,,,,No,,No,,No Issue,,0.00
1642,xgamc255,4255 McEver Industrial Drive NW,Acworth,GA,30101,,FRG X                                                                           ,Atlanta,Acquired                                                                        ,,2021-07-07,24047.65,Renewal / Re-tenant,,0.00,1990.00,20-0048-0-045-0,8.2000,Rectangle,Metal,,,1990,Metal,,,,4.74,Side Load,,,,,120.00,18.00,25.00,30.00,50.00,3,8,Concrete,45.00,No,Wet,,100.00,No,Non-LED,No,,,No,No,No,Sewer,Tenant,,,,No,,No,,No Issue,,0.00
1643,xgamc260,4260 McEver Industrial Drive ,Acworth,GA,30101,,FRG X                                                                           ,Atlanta,Acquired                                                                        ,,2021-07-07,8745.55,Renewal / Re-tenant,,0.00,1989.00,20-0048-0-044-0,7.0000,Rectangle,Masonry,Metal,,1989,Metal,,,,2.61,Front Load,Rear Load,Side Load,,,120.00,15.00,22.00,30.00,50.00,0,3,Concrete,15.00,No,Dry,,100.00,No,Non-LED,No,,,No,No,No,Sewer,Tenant,,,,No,,No,,No Issue,,0.00
1645,xilmitch,561 Mitchell Avenue ,Glandale Heights,IL,60139,,FRG X                                                                           ,Chicago,Acquired                                                                        ,,2021-06-29,29330.99,Renewal / Re-tenant,,0.00,1994.00,02-26-313-007,16.3000,Other,Masonry,Metal,,1994,EPDM,,,,1.62,Front Load,Cross Dock,,,,56.00,16.33,16.33,0.00,0.00,2,1,Concrete,35.00,Yes,Wet,,0.00,No,Non-LED,No,,,No,No,No,Sewer,Tenant,Nicor,Comed,Village of Glendale Heights,No,,No,,No Issue,No further action required,0.00
1652,xtxmorto,4000 Dan Morton Dr,Dallas,TX,75236,,FRG X                                                                           ,Dallas,Acquired                                                                        ,,2021-07-16,204954.69,Renewal / Re-tenant,,0.00,1966.00,Block 8027 TR21,8.3000,Rectangle,Masonry,Tilt-up/Concrete,,"3638 - 2020;
4000 - TPO 2019-2020;
4000 - Metal 1980;",TPO,Metal,,,16.94,Front Load,Rear Load,Side Load,,,50.00,25.00,32.00,52.00,52.00,12,0,Concrete,82.00,Yes,Wet,,100.00,No,Non-LED,No,,,No,No,No,Sewer,Faropoint,Atmos,Encore,City of Dallas,No,,No,,Resolved,NFA issued by TCEQ,0.00
1653,xtxritti,4728 Goldfield Drive,San Antonio,TX,78218,BLDG 1,FRG X                                                                           ,San Antonio,Sold                                                                            ,,2021-07-15,3929.00,Renewal / Re-tenant,2025-07-28,513497.00,1970.00,NCB: 14527 LOT: E,0.0000,Rectangle,Tilt-up/Concrete,,,2018,TPO,,,,0.50,Side Load,,,,,48.00,16.00,18.00,0.00,0.00,0,2,Mainly Asphalt with some Concrete,3.00,No,None,,0.00,No,Non-LED,No,,,No,No,No,Sewer,Tenant,CPS Energy,CPS Energy,San Antonio Water System,No,,No,,No Issue,,9787500.00
1653,xtxritti,4728 Goldfield Drive,San Antonio,TX,78218,BLDG 2,FRG X                                                                           ,San Antonio,Sold                                                                            ,,2021-07-15,4418.00,Renewal / Re-tenant,,0.00,1970.00,NCB: 14527 LOT: E,15.0000,Rectangle,Metal,Tilt-up/Concrete,,2018,TPO,,,,0.60,Other,,,,,48.00,15.00,18.00,0.00,0.00,0,2,Mainly Asphalt with some Concrete,4.00,No,None,,0.00,No,Non-LED,No,,,No,No,No,Sewer,Tenant,CPS Energy,CPS Energy,San Antonio Water System,No,,No,,No Issue,,0.00
1653,xtxritti,4728 Goldfield Drive,San Antonio,TX,78218,BLDG 3,FRG X                                                                           ,San Antonio,Sold                                                                            ,,2021-07-15,4458.00,Renewal / Re-tenant,,0.00,1970.00,NCB: 14527 LOT: E,16.0000,Rectangle,Metal,Tilt-up/Concrete,,2018,TPO,,,,0.60,Other,,,,,45.00,15.00,18.00,0.00,0.00,0,2,Mainly Asphalt with some Concrete,6.00,No,None,,0.00,No,Non-LED,No,,,No,No,No,Sewer,Tenant,CPS Energy,CPS Energy,San Antonio Water System,No,,No,,No Issue,,0.00
1653,xtxritti,4728 Goldfield Drive,San Antonio,TX,78218,BLDG 4,FRG X                                                                           ,San Antonio,Sold                                                                            ,,2021-07-15,4457.00,Renewal / Re-tenant,,0.00,1970.00,NCB: 14527 LOT: E,21.5000,Rectangle,Metal,Tilt-up/Concrete,,2018,TPO,,,,0.60,Other,,,,,46.00,15.00,18.00,0.00,0.00,0,2,Mainly Asphalt with some Concrete,6.00,No,None,,0.00,No,Non-LED,No,,,No,No,No,Sewer,Tenant,CPS Energy,CPS Energy,San Antonio Water System,No,,No,,No Issue,,0.00
1653,xtxritti,4728 Goldfield Drive,San Antonio,TX,78218,BLDG 5,FRG X                                                                           ,San Antonio,Sold                                                                            ,,2021-07-15,4450.00,Renewal / Re-tenant,,0.00,1970.00,NCB: 14527 LOT: E,21.0000,Rectangle,Metal,Tilt-up/Concrete,,2018,TPO,,,,0.60,Other,,,,,47.00,16.00,18.00,0.00,0.00,0,2,Mainly Asphalt with some Concrete,6.00,No,None,,0.00,No,Non-LED,No,,,No,No,No,Sewer,Tenant,CPS Energy,CPS Energy,San Antonio Water System,No,,No,,No Issue,,0.00
1653,xtxritti,4728 Goldfield Drive,San Antonio,TX,78218,BLDG 6,FRG X                                                                           ,San Antonio,Sold                                                                            ,,2021-07-15,4461.00,Renewal / Re-tenant,,0.00,1970.00,NCB: 14527 LOT: E,7.0000,Rectangle,Metal,Tilt-up/Concrete,,2018,TPO,,,,0.60,Other,,,,,47.00,16.00,18.00,0.00,0.00,0,2,Mainly Asphalt with some Concrete,6.00,No,None,,0.00,No,Non-LED,No,,,No,No,No,Sewer,Tenant,CPS Energy,CPS Energy,San Antonio Water System,No,,No,,No Issue,,0.00
1653,xtxritti,4728 Goldfield Drive,San Antonio,TX,78218,BLDG 7,FRG X                                                                           ,San Antonio,Sold                                                                            ,,2021-07-15,4458.00,Renewal / Re-tenant,,0.00,1970.00,NCB: 14527 LOT: E,5.0000,Rectangle,Metal,Tilt-up/Concrete,,2018,TPO,,,,0.60,Other,,,,,46.00,16.00,18.00,0.00,0.00,0,2,Mainly Asphalt with some Concrete,6.00,No,None,,0.00,No,Non-LED,No,,,No,No,No,Sewer,Tenant,CPS Energy,CPS Energy,San Antonio Water System,No,,No,,No Issue,,0.00
1653,xtxritti,4728 Goldfield Drive,San Antonio,TX,78218,BLDG 8,FRG X                                                                           ,San Antonio,Sold                                                                            ,,2021-07-15,8851.00,Renewal / Re-tenant,,0.00,1970.00,NCB: 14527 LOT: E,4.0000,Rectangle,Metal,Tilt-up/Concrete,,2018,TPO,,,,1.20,Front Load,,,,,45.00,15.00,18.00,0.00,0.00,0,4,Mainly Asphalt with some Concrete,11.00,No,None,,0.00,No,Non-LED,No,,,No,No,No,Sewer,Tenant,CPS Energy,CPS Energy,San Antonio Water System,No,,No,,No Issue,,0.00
1654,xohcomme,10021 Commerce Park Drive,"West Chester, Butler County",OH,5246,,FRG X                                                                           ,Cincinnati,Acquired                                                                        ,,2021-07-13,111751.41,Renewal / Re-tenant,,0.00,1980.00,M5820044000001,11.5000,Other,Metal,,,2014,TPO,Other,,,4.55,Front Load,Cross Dock,,,,147.00,16.00,20.00,0.00,0.00,2,4,,,,Wet,,,,,,,,,,,,,,,,,,,,,,0.00
1655,xnjcentr,7055 W Central highway,Pennsauken,NJ,08109,BUILDING 1,FRG X                                                                           ,Philadelphia,Acquired                                                                        ,,2021-07-22,15705.00,Rent Optimization,,0.00,1973.00,"Block 6302, Lot 6",11.8000,Other,Masonry,,,2001-2007,BUR,EPDM,,,1.47,Front Load,Other,,,,60.00,13.00,13.00,25.00,25.00,2,1,Aspalt,29.00,Yes,Wet,,100.00,No,,No,,,No,No,No,Sewer,Faropoint,PSE&G,PSE&G,Merchantville Pennsauken Water Commission (MPWC),No,,No,,No Issue,,0.00
1655,xnjcentr,7055 W Central highway,Pennsauken,NJ,08109,BUILDING 2,FRG X                                                                           ,Philadelphia,Acquired                                                                        ,,2021-07-22,31412.00,Renewal / Re-tenant,,0.00,1973.00,"Block 6302, Lot 6",0.0000,Other,Masonry,,,2022,TPO,,,,0.70,Front Load,,,,,40.00,14.00,14.00,20.00,20.00,0,3,Aspalt,0.00,Yes,Wet,,100.00,No,LED,No,,,No,No,No,Sewer,Faropoint,PSE&G,PSE&G,Merchantville Pennsauken Water Commission (MPWC),No,,No,,No Issue,,0.00
1656,xpastate,8800-8826 state road,Philadelphia,PA,19136,,FRG X                                                                           ,Philadelphia,Sold                                                                            ,,2021-07-16,101182.43,Renewal / Re-tenant,2023-12-01,192000.00,1975.00,88-4263425 and 88-5923260,16.0000,Rectangle,Metal,Masonry,,"<2006, 2008-2010, 2019-2020 Aprox. in PCA Main sec: over 15 yrs old (10.5k sf)",BUR,Other,,,5.33,Side Load,,,,,97.50,26.00,26.00,24.00,24.00,2,1,,0.00,,None,,0.00,No,,No,,,No,No,No,Sewer,,,,,No,,No,,No Issue,,4600000.00
1657,xilmount,3325 Mount Prospect Road,Franklin Park,IL,60103,,FRG X                                                                           ,Chicago,Acquired                                                                        ,,2021-07-15,43415.03,Renewal / Re-tenant,,0.00,1966.00,12-30-100-024-0000,11.7000,Other,Metal,,,"""2001 - building addition (30K sf)
approx 2003 - original building area (34K sf)""",EPDM,Other,,,2.82,Front Load,Cross Dock,,,,125.00,20.00,20.00,0.00,0.00,7,1,Concrete,32.00,Yes,Wet,,0.00,No,Mixed,Yes,Natural Gas,80,No,No,No,Sewer,Tenant,Nicor,Comed,Village of Franklin Park,No,,No,,Resolved,"The adjacent landfill site received a NFR, attached.",0.00
1658,xtn225bo,225 Bobrick Drive,Jackson,TN,38301,,FRG X                                                                           ,Memphis,Acquired                                                                        ,,2021-07-30,32833.90,Renewal / Re-tenant,,0.00,1989.00,,18.0000,Rectangle,Metal,,,2021,TPO,,,,8.70,Front Load,,,,,140.00,25.00,28.00,40.00,42.00,17,1,Mainly Asphalt with some Concrete,35.00,Yes,Wet,,0.00,Yes,LED,No,,,No,No,No,Sewer,Tenant,JEA,JEA,JEA,No,,No,,No Issue,,0.00
1659,xil1601 ,1601 Lunt Ave,Elk Grove Village,IL,60007,,FRG X                                                                           ,Chicago,Sold                                                                            ,,2021-08-04,51890.14,Renewal / Re-tenant,2024-02-29,345590.00,1980.00,"08-34-203-030-0000, 08-34-203-031-0000",6.3000,Rectangle,Metal,Masonry,,2011,EPDM,,,,2.72,Front Load,,,,,200.00,18.00,20.00,0.00,0.00,6,8,,0.00,,Wet,,0.00,No,,No,,,No,No,No,Sewer,Faropoint,,,,No,,No,,No Issue,,6200000.00
1660,xil747  ,747-777 Chase Ave,Elk Grove Village,IL,60007,,FRG X                                                                           ,Chicago,Acquired                                                                        ,,2021-08-04,57497.15,Renewal / Re-tenant,,0.00,1980.00,08-27-303-074-0000,5.8000,Rectangle,Metal,Masonry,,2011,BUR,,,,5.64,Front Load,Cross Dock,,,,40.00,22.00,22.00,0.00,0.00,12,9,Concrete,154.00,Yes,Wet,,0.00,No,Non-LED,No,,,No,No,No,Sewer,Tenant,Nicor,Comed,Elk Grove Village,No,,No,,No Issue,Phase 1 came back clean,0.00
1661,xil1688 ,1688 Glen Ellyn Rd,Glendale Heights,IL,60139,,FRG X                                                                           ,Chicago,Acquired                                                                        ,,2021-08-04,55967.22,Renewal / Re-tenant,,0.00,1988.00,02-26-305-026,7.5000,Square,Masonry,,,2017,TPO,,,,5.15,Side Load,,,,,60.00,22.00,22.00,0.00,0.00,8,1,Mainly Asphalt with some Concrete,83.00,Yes,Wet,,0.00,No,Non-LED,No,,,No,Yes,No,Sewer,Tenant,Nicor,Comed,Village of Glendale Heights,No,,No,,No Issue,Phase 1 came back clean,0.00
1662,xil305e ,305 E North Ave,Carol Stream,IL,60188,,FRG X                                                                           ,Chicago,Acquired                                                                        ,,2021-08-04,38917.60,Renewal / Re-tenant,,0.00,1999.00,02-33-302-022,9.1000,Rectangle,Metal,,,1999,EPDM,,,,4.11,Cross Dock,,,,,266.00,25.00,28.00,0.00,0.00,7,2,,0.00,,Wet,,0.00,No,,No,,,No,No,No,Sewer,Faropoint,,,,No,,No,,No Issue,,0.00
1663,xil1600 ,1600 Hunter Rd,Hanover Park,IL,60133,,FRG X                                                                           ,Chicago,Acquired                                                                        ,,2021-08-04,100939.44,Renewal / Re-tenant,,0.00,1996.00,01-13-409-005,10.5000,Rectangle,Tilt-up/Concrete,,,"1995 - 150k SF 2005 - 63,195 SF",EPDM,,,,13.09,Front Load,Rear Load,,,,161.00,30.00,36.00,0.00,0.00,26,5,Concrete,298.00,Yes,Wet,,100.00,No,Mixed,Yes,Diesel,1050,No,Yes,No,Sewer,Tenant,Nicor,Comed,Village of Hanover Park,No,,No,,No Issue,Clean Phase 1,0.00
1664,xil1terr,1 Territorial Court,Bolingbrook,IL,60440,,FRG X                                                                           ,Chicago,Acquired                                                                        ,,2021-08-04,44477.26,Renewal / Re-tenant,,0.00,2005.00,12-02-21-301-010-0000,14.7000,Rectangle,Tilt-up/Concrete,,,2005,EPDM,,,,3.30,Rear Load,,,,,111.00,28.00,28.00,0.00,0.00,7,4,,0.00,,Wet,,0.00,No,,No,,,No,No,No,Sewer,Faropoint,,,,No,,No,,No Issue,,0.00
1665,xil1111 ,1111 Bowes Rd,Elgin,IL,60123,,FRG X                                                                           ,Chicago,Acquired                                                                        ,,2021-08-04,58561.91,Renewal / Re-tenant,,0.00,1994.00,06-27-277-013,10.0000,Rectangle,Tilt-up/Concrete,,,2016,EPDM,,,,15.45,Front Load,Rear Load,,,,60.00,25.00,25.00,0.00,0.00,10,3,,139.00,Yes,Wet,,0.00,No,Non-LED,No,,,No,No,No,Sewer,Tenant,Nicor,Comed,City of Elgin,No,,No,,No Issue,Phase 1 came back clean,0.00
1666,xtn187bo,187 Bobrick Drive,Jackson,TN,38301,,FRG X                                                                           ,Memphis,Sold                                                                            ,,2021-07-30,39242.85,Renewal / Re-tenant,2024-10-28,0.00,1998.00,,1.0000,Rectangle,Metal,,,2021,TPO,Other,,,9.00,Side Load,,,,,120.00,24.00,28.00,40.00,50.00,19,1,Mainly Asphalt with some Concrete,39.00,Yes,Wet,,0.00,No,LED,No,,,No,No,No,Sewer,Tenant,JEA,JEA,JEA,No,,No,,No Issue,,5750000.00
1667,xpa1peae,1 Pearl Buck Court,Bristol,PA,19007,,FRG X                                                                           ,Philadelphia,Acquired                                                                        ,,2021-08-04,72819.99,Renewal / Re-tenant,,0.00,1989.00,05-019-078-012,30.0000,Rectangle,Metal,Masonry,,1989,Metal,,,,2.92,Rear Load,,,,,100.00,20.00,20.00,45.30,43.30,6,2,Aspalt,42.00,Yes,Wet,,100.00,No,LED,No,,,No,No,No,Sewer,Faropoint,PECO,PECO,Aqua - Water,No,,No,,No Issue,,0.00
